employee_id,task_id,Task Description,Category,required_skills,employee_skills,skill_match_score,complexity_level,availability,past_performance,suitability_score
E37422,T85338,Optimize cloud costs,cloud,"['big data', 'aws', 'rest api', 'selenium', 'prometheus', 'mysql', 'matplotlib']","['hibernate', 'scikit-learn', 'react']",0.0,2,0.5830767308549198,0.521639189078553,0.13806692804661125
E49647,T41137,Migrate services to Azure,cloud,"['prometheus', 'microservices', 'mysql', 'sql', 'docker', 'sap', 'catboost']",['numpy'],0.0,3,0.6560091526355523,0.729520142685421,0.19604707526639448
E76355,T91204,Develop ML models,data science,"['kafka', 'transformer', 'microservices', 'django']","['numpy', 'mongodb']",0.0,3,0.7095796202042908,0.6339392684411996,0.493660963174379
E85123,T32901,Optimize cloud costs,cloud,"['mysql', 'css', 'java', 'django', 'kafka', 'rest api', 'jira']",['prometheus'],0.0,2,0.6799041951423191,0.6365994149862524,0.5357469892475667
E46852,T92392,Migrate services to Azure,cloud,"['matplotlib', 'bash', 'css', 'big data', 'javascript', 'tensorflow', 'python']","['hibernate', 'gcp']",0.0,2,0.6626051191287343,0.6811916125661062,0.46606588772393676
E95470,T87745,Optimize frontend performance,frontend,"['LSTM', 'numpy', 'python', 'IsolationForest', 'power bi']","['sql', 'salesforce', 'jira']",0.0,3,0.6612073965789171,0.515737989063887,0.11231250505203023
E18367,T59429,Perform load testing,testing,"['jenkins', 'ARIMA', 'html', 'selenium', 'java']",['matplotlib'],0.0,3,0.8029601834077432,0.5630032116595773,0.22807116336455854
E82592,T92589,Design UI,frontend,"['aws', 'kafka', 'kubernetes', 'node.js', 'git', 'pandas', 'spring']","['linux', 'pytest', 'jenkins']",0.0,3,0.7624282896641189,0.6362645132856732,0.4091436119086033
E44457,T41734,Optimize cloud costs,cloud,"['transformer', 'jira', 'ARIMA', 'selenium', 'terraform', 'microservices']","['css', 'azure']",0.0,3,0.6328013051536163,0.5135938583403907,0.011389714926179711
E56408,T27809,Develop recommendation system,ai/ml,"['oracle', 'jenkins', 'c++', 'flask', 'aws', 'pytest', 'git']",['angular'],0.0,2,0.7230892320151925,0.7441060264858796,0.19990072990052565
E72392,T80654,Monitor production systems,devops,"['selenium', 'css', 'postgresql', 'django', 'LSTM', 'figma', 'tensorflow']","['power bi', 'pytorch']",0.0,2,0.6860903873676404,0.6985904884370203,0.07396320243394078
E83666,T48128,Develop API endpoints,backend,"['javascript', 'git', 'flask', 'bash']","['prometheus', 'big data', 'hibernate']",0.0,3,0.6873144789395585,0.3647894364423826,0.3002576463694076
E97021,T28693,Develop API endpoints,backend,"['rest api', 'seo', 'aws', 'ARIMA']",['oracle'],0.0,3,0.7123739565353722,0.6713638499794811,0.19297159282882242
E95834,T54310,Optimize cloud costs,cloud,"['tensorflow', 'terraform', 'flask', 'spring', 'docker', 'c++']","['figma', 'pytest']",0.0,3,0.6822012182832206,0.39873632528092473,0.38367712654623753
E95395,T47356,Set up CI/CD pipeline,devops,"['azure', 'numpy', 'angular', 'hibernate', 'pytorch', 'bash', 'LSTM']",['microservices'],0.0,2,0.7133196136558118,0.5924296754654778,0.0763829502542101
E14428,T66955,Implement authentication,backend,"['pytorch', 'xgboost', 'sap', 'postgresql']","['terraform', 'seo']",0.0,2,0.6793862800737331,0.3656922700226052,0.2595432581664791
E23734,T64925,Monitor production systems,devops,"['django', 'node.js', 'git', 'sap']","['oracle', 'transformer']",0.0,3,0.7234401593353283,0.4909437277123092,0.3073492473955065
E62051,T57524,Train NLP models,ai/ml,"['linux', 'sap', 'figma', 'react', 'python']","['flask', 'gcp', 'sql']",0.0,2,0.5835395271746461,0.5285709210196132,0.27532273699469406
E56611,T89757,Optimize frontend performance,frontend,"['matplotlib', 'catboost', 'gcp', 'figma']",['c++'],0.0,3,0.6938337882874902,0.5509715979669871,0.0012370793789337198
E36535,T6994,Optimize cloud costs,cloud,"['postgresql', 'seo', 'hibernate', 'django', 'wordpress', 'microservices']","['kubernetes', 'oracle']",0.0,3,0.7980938055647403,0.5358444741766749,0.5318538443638943
E17277,T80597,Train NLP models,ai/ml,"['hibernate', 'kafka', 'sql', 'tensorflow', 'grafana', 'scikit-learn', 'bash']",['azure'],0.0,3,0.6943991926645563,0.6376958318748835,0.11705775829339551
E16933,T11390,Implement authentication,backend,"['jenkins', 'gcp', 'microservices', 'spark', 'ARIMA']",['prometheus'],0.0,2,0.678272469557892,0.43706600134210094,0.2289533955927314
E24227,T99438,Set up CI/CD pipeline,devops,"['spark', 'microservices', 'linux', 'kubernetes', 'wordpress']",['sql'],0.0,3,0.6879100808666251,0.40930990282371205,0.3886555717285084
E53915,T93344,Analyze customer churn,data science,"['tensorflow', 'angular', 'figma', 'microservices', 'pytest', 'prometheus', 'IsolationForest']",['react'],0.0,2,0.6638823338086366,0.5261642199525141,0.3202006977588258
E94976,T13857,Automate tests,testing,"['vue', 'big data', 'numpy', 'tableau', 'catboost', 'linux', 'java']",['LSTM'],0.0,2,0.7293116488995348,0.7444782453200766,0.3724302756660557
E27393,T71115,Optimize cloud costs,cloud,"['python', 'sql', 'IsolationForest', 'ARIMA', 'seo', 'tensorflow', 'catboost']","['spring', 'pandas']",0.0,3,0.6902611428760304,0.7291755026856409,0.23028639512992863
E75884,T25956,Set up CI/CD pipeline,devops,"['node.js', 'css', 'vue', 'power bi', 'matplotlib', 'c++', 'pytest']","['pandas', 'angular']",0.0,3,0.6426646161300953,0.7345432360066309,0.08615043503682365
E36585,T48785,Migrate services to Azure,cloud,"['postgresql', 'numpy', 'prometheus', 'tableau', 'mongodb', 'react']",['angular'],0.0,3,0.6808227683204979,0.7385678264744382,0.43354162368646587
E7644,T42067,Analyze customer churn,data science,"['big data', 'bash', 'pytorch', 'terraform']",['python'],0.0,3,0.7063922746934178,0.6032737881567296,0.29055558279856386
E6276,T25707,Perform load testing,testing,"['mysql', 'tableau', 'terraform', 'prometheus']",['jira'],0.0,2,0.7786250606871576,0.6056344603590729,0.2208440467799001
E60971,T98767,Develop ML models,data science,"['LSTM', 'rest api', 'node.js', 'xgboost', 'kubernetes', 'mongodb']","['spring', 'react']",0.0,2,0.6805996394392221,0.7087490462110826,0.4034130756409787
E14050,T51934,Develop ML models,data science,"['scikit-learn', 'azure', 'flask', 'ARIMA', 'java']","['sql', 'jira']",0.0,3,0.7203292806622087,0.6441000165322177,0.343224801873488
E66681,T69830,Develop recommendation system,ai/ml,"['spark', 'pandas', 'css', 'gcp', 'catboost']",['figma'],0.0,3,0.6832550570891673,0.47050675447095514,0.27497873447011684
E99657,T74614,Analyze customer churn,data science,"['jenkins', 'microservices', 'kubernetes', 'catboost', 'aws', 'wordpress']","['transformer', 'sql']",0.0,3,0.6816007148645783,0.3577929692563001,0.1497973022336244
E31859,T36442,Design UI,frontend,"['salesforce', 'flask', 'python', 'bash', 'terraform', 'angular']","['mongodb', 'power bi']",0.0,3,0.6794123778971775,0.42234140179007473,0.10783094562674479
E38862,T61601,Implement authentication,backend,"['jira', 'pandas', 'flask', 'tensorflow', 'kubernetes', 'sap']",['css'],0.0,3,0.6446710865411376,0.6802032553420836,0.00805440310187805
E99783,T55694,Train NLP models,ai/ml,"['c++', 'xgboost', 'seo', 'mysql', 'power bi']","['transformer', 'bash']",0.0,2,0.6613311656935985,0.5866459748314434,0.22322874556021208
E21169,T37640,Optimize frontend performance,frontend,"['node.js', 'LSTM', 'terraform', 'gcp']",['terraform'],0.25,2,0.7609437155670312,0.4617716077259173,0.42284104455027993
E24886,T83847,Design UI,frontend,"['power bi', 'postgresql', 'jenkins', 'microservices', 'selenium', 'javascript', 'aws']","['pandas', 'scikit-learn', 'spring']",0.0,3,0.6464801547633734,0.42947372300798237,0.21822189824777283
E79504,T76574,Develop recommendation system,ai/ml,"['salesforce', 'big data', 'seo', 'angular', 'pytorch', 'azure']","['spark', 'sql', 'mysql']",0.0,3,0.7564310891569692,0.43035469525307857,0.1674990997175097
E63429,T46568,Perform load testing,testing,"['selenium', 'git', 'gcp', 'pytest', 'sql', 'linux', 'transformer']","['tensorflow', 'rest api']",0.0,3,0.6408123712194523,0.47565390398528795,-0.061316991014955025
E93896,T82139,Develop API endpoints,backend,"['jira', 'tensorflow', 'python', 'IsolationForest']",['selenium'],0.0,2,0.6594998897328005,0.41265019157464,0.13333087447202416
E79917,T32450,Monitor production systems,devops,"['spark', 'matplotlib', 'ARIMA', 'flask']","['python', 'jira']",0.0,3,0.703718955892228,0.4868707451586459,0.4151254309511485
E21197,T40603,Develop API endpoints,backend,"['linux', 'LSTM', 'html', 'rest api', 'pandas', 'jenkins', 'selenium']",['angular'],0.0,3,0.7628741377055448,0.5839153770085688,0.29179522647785994
E92037,T14391,Design UI,frontend,"['vue', 'matplotlib', 'xgboost', 'ARIMA', 'linux', 'git']","['flask', 'bash', 'rest api']",0.0,3,0.6771168086410723,0.47217839090989056,0.13716941366201885
E2777,T84930,Develop recommendation system,ai/ml,"['microservices', 'LSTM', 'kubernetes', 'terraform', 'matplotlib']",['jenkins'],0.0,2,0.6656202555844464,0.7436900007608134,0.08709853051376823
E97738,T77570,Optimize cloud costs,cloud,"['pytorch', 'terraform', 'flask', 'oracle', 'javascript', 'matplotlib']","['rest api', 'wordpress']",0.0,3,0.710078275208009,0.3542455656189273,0.2555004621511916
E37165,T55505,Train NLP models,ai/ml,"['azure', 'react', 'grafana', 'python']",['linux'],0.0,3,0.7193527224655777,0.6050747537324384,0.33920335920912975
E48392,T13923,Develop API endpoints,backend,"['salesforce', 'microservices', 'scikit-learn', 'terraform']","['hibernate', 'mongodb']",0.0,3,0.7534092710466014,0.4527592887706071,0.21562629719998752
E61144,T22043,Develop ML models,data science,"['rest api', 'pytest', 'python', 'selenium']",['docker'],0.0,3,0.6772812534490991,0.4029062819308914,0.10145162623555531
E96950,T95028,Monitor production systems,devops,"['IsolationForest', 'microservices', 'numpy', 'linux', 'LSTM']","['ARIMA', 'xgboost']",0.0,3,0.722107378025267,0.6844089106443255,0.17099002061362345
E16030,T90561,Analyze customer churn,data science,"['react', 'kafka', 'docker', 'pytorch', 'spark', 'IsolationForest', 'microservices']","['tableau', 'css', 'python']",0.0,3,0.7203650272028048,0.5505653790022693,0.17778144637655627
E13157,T8248,Implement authentication,backend,"['salesforce', 'power bi', 'transformer', 'pandas', 'prometheus']","['python', 'spark', 'angular']",0.0,3,0.6957991564099083,0.650306097549663,0.31195735653176354
E50180,T60991,Optimize cloud costs,cloud,"['node.js', 'flask', 'html', 'react', 'seo', 'scikit-learn', 'wordpress']","['bash', 'postgresql']",0.0,3,0.7349731098519585,0.5549068391553699,0.4121373518457017
E86365,T41893,Analyze customer churn,data science,"['rest api', 'seo', 'pytest', 'power bi']","['vue', 'wordpress', 'sql']",0.0,3,0.7612955582189599,0.35502537904734155,0.11189160663211692
E14916,T98506,Optimize frontend performance,frontend,"['tableau', 'python', 'seo', 'bash', 'linux']","['big data', 'jira']",0.0,3,0.7206136127476993,0.36367284942457745,0.2577867075447354
E46834,T72209,Optimize frontend performance,frontend,"['pandas', 'seo', 'git', 'LSTM', 'sql', 'grafana', 'kafka']",['javascript'],0.0,2,0.682604463951967,0.39649652735664553,0.28848223651955446
E52774,T5132,Develop API endpoints,backend,"['sap', 'pytest', 'html', 'java', 'jenkins']",['LSTM'],0.0,2,0.6948217705582268,0.5810056725721211,-0.17581488444606935
E36694,T29179,Automate tests,testing,"['pandas', 'wordpress', 'scikit-learn', 'postgresql', 'microservices']","['postgresql', 'xgboost']",0.16666666666666666,3,0.7238624105698653,0.682342661467799,0.3906524933567173
E8192,T52879,Implement authentication,backend,"['hibernate', 'salesforce', 'scikit-learn', 'oracle']","['python', 'power bi']",0.0,2,0.5764310930074276,0.5343332280203434,0.21829470858793118
E56370,T75554,Monitor production systems,devops,"['microservices', 'catboost', 'transformer', 'spark']","['python', 'kubernetes', 'aws']",0.0,2,0.702660449086479,0.41385052468529226,0.050279052150099146
E12980,T89227,Design UI,frontend,"['postgresql', 'power bi', 'xgboost', 'wordpress', 'selenium']","['pandas', 'css']",0.0,3,0.6841341407130094,0.6453117904277932,0.21692443660825014
E26301,T79627,Develop API endpoints,backend,"['html', 'postgresql', 'pandas', 'grafana']","['kubernetes', 'big data', 'oracle']",0.0,3,0.6338729152700435,0.4454285411112284,0.27353182182551816
E93322,T52907,Train NLP models,ai/ml,"['oracle', 'salesforce', 'rest api', 'flask', 'aws', 'spark']",['pytest'],0.0,3,0.7241793140657882,0.43340986956695526,0.08637215359445041
E45150,T40059,Migrate services to Azure,cloud,"['wordpress', 'numpy', 'linux', 'angular', 'ARIMA', 'python', 'seo']",['aws'],0.0,2,0.6886295119234033,0.7137351127295017,0.37940947072612935
E33170,T1057,Design UI,frontend,"['pytorch', 'IsolationForest', 'vue', 'c++', 'figma', 'bash']","['big data', 'git']",0.0,3,0.7324466872409904,0.5547307922945012,0.4240474672614324
E28267,T70768,Perform load testing,testing,"['mysql', 'tableau', 'wordpress', 'git', 'rest api', 'transformer']",['pytorch'],0.0,3,0.6257238091600967,0.6446832802163626,0.33994735553199334
E98334,T63173,Analyze customer churn,data science,"['microservices', 'css', 'pytorch', 'react', 'postgresql', 'jenkins', 'seo']",['sap'],0.0,3,0.7041830515050572,0.6497980135436412,0.3169106278195386
E33459,T42670,Design UI,frontend,"['spark', 'azure', 'hibernate', 'java', 'tensorflow']",['figma'],0.0,3,0.7230715516252103,0.6302483292236841,0.10225147662248235
E10415,T67082,Design UI,frontend,"['oracle', 'bash', 'microservices', 'gcp', 'scikit-learn', 'selenium']","['javascript', 'salesforce', 'angular']",0.0,2,0.6703406189489248,0.42758371894244396,0.28730790141392065
E38472,T70170,Optimize frontend performance,frontend,"['docker', 'java', 'tableau', 'selenium']","['power bi', 'linux']",0.0,3,0.7271234051948816,0.5215897999907908,0.3082465277992119
E28122,T25686,Perform load testing,testing,"['wordpress', 'kafka', 'bash', 'figma']","['node.js', 'LSTM', 'aws']",0.0,3,0.7700841177197669,0.5025585472971792,0.19323333872920198
E95517,T90149,Optimize cloud costs,cloud,"['IsolationForest', 'aws', 'bash', 'azure', 'power bi']",['git'],0.0,3,0.595882872639171,0.380339181316777,0.43838046378871687
E79740,T11343,Migrate services to Azure,cloud,"['azure', 'gcp', 'sql', 'big data']",['node.js'],0.0,3,0.6448812932359039,0.4606344888739238,0.3944253234907477
E89579,T20018,Develop recommendation system,ai/ml,"['microservices', 'xgboost', 'tableau', 'wordpress', 'rest api', 'big data', 'java']","['kubernetes', 'c++', 'mysql']",0.0,3,0.7138817301386023,0.3850503427163262,0.5257534205130857
E3598,T37094,Automate tests,testing,"['selenium', 'c++', 'sap', 'pytorch', 'python', 'mongodb']","['grafana', 'hibernate']",0.0,3,0.6526526607656182,0.5634188672773243,0.3087651460486724
E22971,T39920,Train NLP models,ai/ml,"['linux', 'azure', 'seo', 'oracle']","['sql', 'jenkins']",0.0,2,0.6734754426542122,0.3592868341412142,0.30414289406967965
E91975,T65601,Develop recommendation system,ai/ml,"['big data', 'jenkins', 'seo', 'spring', 'spark', 'react', 'django']",['azure'],0.0,2,0.6889260465107583,0.7445683273063525,0.23468670785476198
E48396,T58573,Automate tests,testing,"['html', 'git', 'docker', 'java', 'hibernate']",['spring'],0.0,3,0.6565828982989925,0.36783161352566407,0.24073474750886614
E42186,T71530,Optimize cloud costs,cloud,"['pytest', 'postgresql', 'vue', 'transformer']","['matplotlib', 'html']",0.0,2,0.5430919776424876,0.6595522987353994,0.1890546408061601
E51226,T28174,Optimize cloud costs,cloud,"['selenium', 'vue', 'pytorch', 'bash']","['mysql', 'oracle', 'hibernate']",0.0,2,0.6793797447212322,0.6266363244065126,0.34447538458943466
E66280,T97330,Optimize cloud costs,cloud,"['flask', 'oracle', 'transformer', 'figma', 'wordpress', 'seo']","['grafana', 'react']",0.0,2,0.7347590529130493,0.40453556844482463,0.19402007482852685
E90381,T1850,Develop recommendation system,ai/ml,"['scikit-learn', 'figma', 'react', 'spring', 'selenium']",['jira'],0.0,2,0.7370646251850291,0.5491205945167561,0.12514339501430813
E98687,T92843,Analyze customer churn,data science,"['jenkins', 'java', 'sql', 'transformer', 'selenium', 'salesforce', 'kafka']","['spark', 'kubernetes']",0.0,3,0.7194673629963028,0.45919239935949063,0.2672774881342981
E22768,T27177,Design UI,frontend,"['spring', 'LSTM', 'pandas', 'tensorflow']","['sap', 'oracle', 'azure']",0.0,3,0.6725860378396381,0.4121603551674621,0.3257825429643751
E14951,T50304,Perform load testing,testing,"['kafka', 'pytest', 'azure', 'aws']",['pytorch'],0.0,3,0.762426970354015,0.6794992472998611,0.18897349280059608
E4365,T25289,Analyze customer churn,data science,"['javascript', 'transformer', 'xgboost', 'html', 'django', 'angular', 'terraform']","['power bi', 'gcp', 'jira']",0.0,2,0.6558034462956536,0.7098441613999011,0.2509688068107953
E33159,T21304,Analyze customer churn,data science,"['postgresql', 'grafana', 'jira', 'IsolationForest', 'spark', 'aws']","['pytest', 'kafka', 'mysql']",0.0,3,0.6761169617885585,0.6661139273071154,0.2986064155194923
E88576,T20338,Optimize frontend performance,frontend,"['tensorflow', 'oracle', 'power bi', 'django', 'wordpress', 'aws', 'vue']",['azure'],0.0,3,0.6636800736705126,0.6162374128672161,0.13559270557305148
E18294,T95609,Migrate services to Azure,cloud,"['python', 'linux', 'docker', 'oracle', 'wordpress']",['LSTM'],0.0,3,0.7856835831536959,0.6535815441192887,0.1779940033535013
E15698,T17495,Develop recommendation system,ai/ml,"['flask', 'xgboost', 'figma', 'microservices', 'hibernate']","['selenium', 'java']",0.0,3,0.7178615198191121,0.5127712081357765,0.21390737214613623
E32815,T51611,Perform load testing,testing,"['xgboost', 'sap', 'kubernetes', 'angular', 'wordpress', 'django', 'terraform']","['prometheus', 'tableau']",0.0,3,0.7193614854709213,0.5663893435162003,0.5802387589455762
E5284,T63386,Develop recommendation system,ai/ml,"['javascript', 'rest api', 'wordpress', 'sap', 'pytorch']","['flask', 'microservices']",0.0,2,0.6892106751181554,0.4100776081596166,0.18871110327196933
